movie_id,title,genres
1430,Ill Gotten Gains,Drama
1431,Legal Deceit,Thriller
1432,"Mighty, The",Drama
1433,Men of Means,Action|Drama
1434,Shooting Fish,Romance
1435,"Steal Big, Steal Little",Comedy
1436,Mr. Jones,Drama|Romance
1437,House Party 3,Comedy
1438,Panther,Drama
1439,Jason's Lyric,Crime|Drama
1440,Above the Rim,Drama
1441,Moonlight and Valentino,Drama|Romance
1442,"Scarlet Letter, The",Drama
1443,8 Seconds,Drama
1444,That Darn Cat!,Childrens|Comedy|Mystery
1445,Ladybird Ladybird,Drama
1446,"Bye Bye, Love",Comedy
1447,Century,Drama
1448,My Favorite Season,Drama
1449,Pather Panchali,Drama
1450,Golden Earrings,Adventure|Romance
1451,Foreign Correspondent,Thriller
1452,Lady of Burlesque,Comedy|Mystery
1453,Angel on My Shoulder,Crime|Drama
1454,Angel and the Badman,Western
1455,"Outlaw, The",Western
1456,Beat the Devil,Comedy|Drama
1457,Love Is All There Is,Comedy|Drama
1458,"Damsel in Distress, A",Comedy|Musical|Romance
1459,Madame Butterfly,Musical
1460,Sleepover,Comedy|Drama
1461,Here Comes Cookie,Comedy
1462,"Thieves (Voleurs, Les)",Crime|Drama|Romance
1463,"Boys, Les",Comedy
1464,"Stars Fell on Henrietta, The",Drama
1465,Last Summer in the Hamptons,Comedy|Drama
1466,Margaret's Museum,Drama
1467,"Saint of Fort Washington, The",Drama
1468,"Cure, The",Drama
1469,Tom and Huck,Adventure|Childrens
1470,Gumby: The Movie,Animation|Childrens
1471,Hideaway,Thriller
1472,"Visitors, The (Visiteurs, Les)",Comedy|Sci-Fi
1473,"Little Princess, The",Childrens|Drama
1474,Nina Takes a Lover,Comedy|Romance
1475,Bhaji on the Beach,Comedy|Drama
1476,Raw Deal,Film-Noir
1477,Nightwatch,Horror|Thriller
1478,Dead Presidents,Action|Crime|Drama
1479,Reckless,Comedy
1480,Herbie Rides Again,Adventure|Childrens|Comedy
1481,S.F.W.,Drama
1482,"Gate of Heavenly Peace, The",Documentary
1483,"Man in the Iron Mask, The",Action|Drama|Romance
1484,"Jerky Boys, The",Action|Comedy
1485,"Colonel Chabert, Le",Drama|Romance|War
1486,Girl in the Cadillac,Drama
1487,Even Cowgirls Get the Blues,Comedy|Romance
1488,Germinal,Drama
1489,Chasers,Comedy
1490,Fausto,Comedy
1491,Tough and Deadly,Action|Drama|Thriller
1492,Window to Paris,Comedy
1493,"Modern Affair, A",Romance
1494,"Mostro, Il",Comedy
1495,Flirt,Drama
1496,Carpool,Comedy|Crime
1497,"Line King: Al Hirschfeld, The",Documentary
1498,Farmer & Chase,Comedy
1499,Grosse Fatigue,Comedy
1500,Santa with Muscles,Comedy
1501,Prisoner of the Mountains (Kavkazsky Plennik),War
1502,Naked in New York,Comedy|Romance
1503,Gold Diggers: The Secret of Bear Mountain,Adventure|Childrens
1504,"Bewegte Mann, Der",Comedy
1505,Killer: A Journal of Murder,Crime|Drama
1506,Nelly & Monsieur Arnaud,Drama
1507,Three Lives and Only One Death,Comedy
1508,"Babysitter, The",Drama|Thriller
1509,Getting Even with Dad,Comedy
1510,Mad Dog Time,Crime
1511,Children of the Revolution,Comedy
1512,"World of Apu, The (Apur Sansar)",Drama
1513,Sprung,Comedy
1514,Dream With the Fishes,Drama
1515,Wings of Courage,Adventure|Romance
1516,"Wedding Gift, The",Drama
1517,Race the Sun,Drama
1518,Losing Isaiah,Drama
1519,New Jersey Drive,Crime|Drama
1520,"Fear, The",Horror
1521,Mr. Wonderful,Comedy|Romance
1522,Trial by Jury,Thriller
1523,"Good Man in Africa, A",Action|Adventure
1524,Kaspar Hauser,Drama
1525,"Object of My Affection, The",Comedy|Romance
1526,Witness,Drama|Romance|Thriller
1527,Senseless,Comedy
1528,Nowhere,Drama
1529,Underground,War
1530,Jefferson in Paris,Drama
1531,Far From Home: The Adventures of Yellow Dog,Adventure|Childrens
1532,Foreign Student,Drama
1533,I Don't Want to Talk About It (De eso no se habla),Drama
1534,Twin Town,Comedy|Crime
1535,"Enfer, L'",Drama
1536,Aiqing wansui,Drama
1537,Cosi,Comedy
1538,All Over Me,Drama
1539,Being Human,Drama
1540,"Amazing Panda Adventure, The",Adventure|Childrens
1541,"Beans of Egypt, Maine, The",Drama
1542,"Scarlet Letter, The",Drama
1543,Johns,Drama
1544,It Takes Two,Comedy
1545,Frankie Starlight,Drama|Romance
1546,Shadows (Cienie),Drama
1547,"Show, The",Documentary
1548,The Courtyard,Action|Thriller
1549,Dream Man,Thriller
1550,Destiny Turns on the Radio,Comedy
1551,"Glass Shield, The",Drama
1552,"Hunted, The",Action
1553,"Underneath, The",Mystery|Thriller
1554,Safe Passage,Drama
1555,"Secret Adventures of Tom Thumb, The",Adventure|Childrens
1556,Condition Red,Action|Drama|Thriller
1557,Yankee Zulu,Comedy|Drama
1558,Aparajito,Drama
1559,Hostile Intentions,Action|Drama|Thriller
1560,Clean Slate (Coup de Torchon),Crime
1561,Tigrero: A Film That Was Never Made,Documentary|Drama
1562,"Eye of Vichy, The (Oeil de Vichy, L')",Documentary
1563,"Promise, The (Versprechen, Das)",Romance
1564,To Cross the Rubicon,Drama
1565,Daens,Drama
1566,"Man from Down Under, The",Drama
1567,Careful,Comedy
1568,Vermont Is For Lovers,Comedy|Romance
1569,"Vie est belle, La (Life is Rosey)",Comedy|Drama
1570,Quartier Mozart,Comedy
1571,Touki Bouki (Journey of the Hyena),Drama
1572,Wend Kuuni (God's Gift),Drama
1573,Spirits of the Dead (Tre passi nel delirio),Horror
1574,Pharaoh's Army,War
1575,"I, Worst of All (Yo, la peor de todas)",Drama
1576,"Hungarian Fairy Tale, A",Fantasy
1577,"Death in the Garden (Mort en ce jardin, La)",Drama
1578,"Collectionneuse, La",Drama
1579,Baton Rouge,Thriller
1580,Liebelei,Romance
1581,"Woman in Question, The",Mystery
1582,T-Men,Film-Noir
1583,"Invitation, The (Zaproszenie)",Drama
1584,"Symphonie pastorale, La",Drama
1585,American Dream,Documentary
1586,Lashou shentan,Action|Crime|Drama
1587,Terror in a Texas Town,Western
1588,Salut cousin!,Comedy|Drama
1589,Schizopolis,Comedy
1590,"To Have, or Not",Drama
1591,Duoluo tianshi,Drama
1592,"Magic Hour, The",Drama
1593,Death in Brunswick,Comedy
1594,Everest,Documentary
1595,Shopping,Action|Thriller
1596,Nemesis 2: Nebula,Action|Sci-Fi|Thriller
1597,Romper Stomper,Action|Drama
1598,City of Industry,Crime|Thriller
1599,Someone Else's America,Drama
1600,Guantanamera,Comedy
1601,Office Killer,Thriller
1602,"Price Above Rubies, A",Drama
1603,Angela,Drama
1604,He Walked by Night,Crime|Film-Noir|Thriller
1605,Love Serenade,Comedy
1606,Deceiver,Crime
1607,Hurricane Streets,Drama
1608,Buddy,Adventure|Childrens|Drama
1609,B*A*P*S,Comedy
1610,"Truth or Consequences, N.M.",Action|Crime|Romance
1611,Intimate Relations,Comedy
1612,"Leading Man, The",Romance
1613,Tokyo Fist,Action|Drama
1614,"Reluctant Debutante, The",Comedy|Drama
1615,Warriors of Virtue,Action|Adventure|Childrens|Fantasy
1616,Desert Winds,Drama
1617,Hugo Pool,Romance
1618,King of New York,Action|Crime
1619,All Things Fair,Drama
1620,"Sixth Man, The",Comedy
1621,Butterfly Kiss,Thriller
1622,"Paris, France",Comedy
1623,"Cérémonie, La",Drama
1624,Hush,Thriller
1625,Nightwatch,Horror|Thriller
1626,Nobody Loves Me (Keiner liebt mich),Comedy|Drama
1627,"Wife, The",Comedy|Drama
1628,Lamerica,Drama
1629,Nico Icon,Documentary
1630,"Silence of the Palace, The (Saimt el Qusur)",Drama
1631,"Slingshot, The",Comedy|Drama
1632,Land and Freedom (Tierra y libertad),War
1633,Á köldum klaka (Cold Fever),Comedy|Drama
1634,Etz Hadomim Tafus (Under the Domin Tree),Drama
1635,Two Friends (1986) ,Drama
1636,Brothers in Trouble,Drama
1637,Girls Town,Drama
1638,Normal Life,Crime|Drama
1639,Bitter Sugar (Azucar Amargo),Drama
1640,"Eighth Day, The",Drama
1641,Dadetown,Documentary
1642,Some Mother's Son,Drama
1643,Angel Baby,Drama
1644,Sudden Manhattan,Comedy
1645,"Butcher Boy, The",Drama
1646,Men With Guns,Action|Drama
1647,Hana-bi,Comedy|Crime|Drama
1648,"Niagara, Niagara",Drama
1649,"Big One, The",Comedy|Documentary
1650,"Butcher Boy, The",Drama
1651,"Spanish Prisoner, The",Drama|Thriller
1652,Temptress Moon (Feng Yue),Romance
1653,Entertaining Angels: The Dorothy Day Story,Drama
1654,Chairman of the Board,Comedy
1655,"Favor, The",Comedy|Romance
1656,Little City,Comedy|Romance
1657,Target,Action|Drama
1658,"Substance of Fire, The",Drama
1659,Getting Away With Murder,Comedy
1660,Small Faces,Drama
1661,"New Age, The",Drama
1662,Rough Magic,Drama|Romance
1663,Nothing Personal,Drama|War
1664,8 Heads in a Duffel Bag,Comedy
1665,"Brother's Kiss, A",Drama
1666,Ripe,Drama
1667,"Next Step, The",Drama
1668,Wedding Bell Blues,Comedy
1669,MURDER and murder,Crime|Drama|Mystery
1670,Tainted,Comedy|Thriller
1671,"Further Gesture, A",Drama
1672,Kika,Drama
1673,Mirage,Action|Thriller
1674,Mamma Roma,Drama
1675,"Sunchaser, The",Drama
1676,"War at Home, The",Drama
1677,Sweet Nothing,Drama
1678,Mat' i syn,Drama
1679,B. Monkey,Romance|Thriller
1680,Sliding Doors,Drama|Romance
1681,You So Crazy,Comedy
1682,Scream of Stone (Schrei aus Stein),Drama
